,Boro,Vol,geometry,congestion,congestion_level,timestamp,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Street Name,tweets
159,Brooklyn,43,"POLYGON ((-74.02491684141587 40.63807634384669, -74.02491735387413 40.639448736955096, -74.02671894350112 40.63944833246003, -74.0267183939908 40.63807593935989, -74.02491684141587 40.63807634384669))",1.68625,1,2025-01-27 08:45:00,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,WAKEMAN PLACE,"['Just got a parking ticket on Wakeman Place. Not surprised though, everyone knows the rules.', ""Can't believe how many cars park here all day. 1 ticket and nothing changes."", 'Exasperated with the constant congestion on Wakeman Place.', 'That posted parking sign is there for a reason, folks.', ""Can't understand why people ignore the signs, especially on Wakeman Place."", 'Had to wait for 20 minutes just to get out of Wakeman Place today.', 'Ticketed another car on Wakeman Place today. Getting frustrating.', 'Went to Wakeman Place for a quick walk and found another parking offender.', ""Only 1 ticket seems to be the only solution for Wakeman Place's parking issues.""]"
160,Brooklyn,47,"POLYGON ((-74.02491684141587 40.63807634384669, -74.02491735387413 40.639448736955096, -74.02671894350112 40.63944833246003, -74.0267183939908 40.63807593935989, -74.02491684141587 40.63807634384669))",1.95605,1,2025-01-27 09:00:00,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,WAKEMAN PLACE,"['Just spotted an abandoned vehicle on WAKEMAN PLACE. Wonder who it belongs to.', 'This car has been on WAKEMAN PLACE for weeks. Anyone see it get towed yet?', 'Driving around WAKEMAN PLACE and this car keeps showing up in the same spot.', 'License plate on the abandoned car on WAKEMAN PLACE is still visible. Hope it gets back to its owner soon.', ""Congested roads on WAKEMAN PLACE and this abandoned vehicle isn't helping."", ""I've been seeing this abandoned car on WAKEMAN PLACE for ages now."", '50/50 chance it gets towed today or not. Abandoned car on WAKEMAN PLACE is still there.', ""It's a shame more people aren't reporting the abandoned car on WAKEMAN PLACE."", 'Not sure how long this abandoned vehicle on WAKEMAN PLACE will stick around.']"
161,Brooklyn,40,"POLYGON ((-73.97866979197462 40.64278572261434, -73.97866935325075 40.644158115023906, -73.9804710700729 40.64415843509893, -73.98047147173946 40.642786042682815, -73.97866979197462 40.64278572261434))",0.262305556,0,2025-03-01 11:15:00,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,BEVERLEY ROAD,"[""I'm so fed up with the car parked on Beverly Rd, it's completely blocking the hydrant."", 'Need to report this but council site is down, really frustrating.', 'Someone please move the car on Beverly Rd so I can get out of my house!', 'I have no idea how people can be so ignorant about parking.', 'The car on Beverly Rd is still there and congestion is getting bad. 2 people have come and gone since they were stuck behind it.', ""A blocked hydrant in the middle of the road can't be ignored, council please act!"", ""Why do I have to be the one to remind people not to park where they shouldn't?""]"
162,Queens,54,"POLYGON ((-73.92422280336952 40.77127240379906, -73.92422124176248 40.77264477270012, -73.92602643417196 40.77264594577067, -73.92602795857863 40.77127357684567, -73.92422280336952 40.77127240379906))",-0.46371875,0,2025-04-26 08:15:00,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,22 STREET,"['Frustrating day. Some jerk parked their car on 22 STREET blocking the sidewalk.', 'I just got stuck behind a car that was taking up the whole sidewalk on my way home. Who parks like that?', ""Seriously, can't people even park on 22 STREET without taking up the whole sidewalk?"", 'On 22 STREET, the sidewalk is basically impassable due to an illegally parked car. Great way to start the day.']"
163,Brooklyn,30,"POLYGON ((-73.91083815233019 40.70048814752186, -73.91083631684495 40.70186052976721, -73.91263959228006 40.70186191256544, -73.91264139064388 40.70048953029187, -73.91083815233019 40.70048814752186))",-0.168625,0,2024-06-09 09:15:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,LINDEN STREET,"[""I have no access to my driveway on Linden Street and no idea who's parked there."", 'Blocked by a car on Linden Street, anyone know the owner?']"
164,Brooklyn,34,"POLYGON ((-73.91083815233019 40.70048814752186, -73.91083631684495 40.70186052976721, -73.91263959228006 40.70186191256544, -73.91264139064388 40.70048953029187, -73.91083815233019 40.70048814752186))",0.0,0,2024-06-09 10:00:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,LINDEN STREET,"[""My car's been blocked on Linden Street for hours, no access to get out."", ""Just got back from a 5 mile walk around the block because I couldn't get into my driveway on Linden Street."", ""Fed up with the parking mess on Linden Street, can't even get out of my own driveway."", 'Someone please move your car, my driveway on Linden Street is blocked.', 'Blocked driveway on Linden Street is ridiculous, how are we supposed to live like this?', 'Just sat in my car for 20 minutes waiting for someone to move their car from my driveway on Linden Street.', ""I'm at my wit's end with the parking situation on Linden Street, it's affecting my daily life."", ""Still can't get out of my driveway on Linden Street, anyone have a spade to help dig out the blockade?"", ""Traffic congestion on Linden Street is at an all-time low, it's always clear except when my driveway is blocked.""]"
165,Brooklyn,39,"POLYGON ((-73.91083815233019 40.70048814752186, -73.91083631684495 40.70186052976721, -73.91263959228006 40.70186191256544, -73.91264139064388 40.70048953029187, -73.91083815233019 40.70048814752186))",0.21078125,0,2024-06-09 16:15:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,LINDEN STREET,"['Blocked driveway on Linden Street and no access to get to my place. Getting frustrated here.', ""Can't get out of my own driveway on Linden Street. Seriously considering calling the council about this."", 'Just tried to leave my house on Linden Street but the driveway is completely blocked. Anyone else have this issue?', 'Need to get out and my drive on Linden Street is blocked. When will something be done about this?']"
166,Brooklyn,28,"POLYGON ((-73.91083815233019 40.70048814752186, -73.91083631684495 40.70186052976721, -73.91263959228006 40.70186191256544, -73.91264139064388 40.70048953029187, -73.91083815233019 40.70048814752186))",-0.2529375,0,2024-06-09 20:15:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,LINDEN STREET,"['Just had my driveway blocked on Linden Street. No access to my property. Help me get it sorted!', 'Fed up with my driveway being blocked on Linden Street. When is someone going to fix it?', ""Can't believe it's taken them so long to fix the blocked driveway on Linden Street. Still no access."", 'Just had to sit in traffic because of the blocked driveway on Linden Street. Anyone know who to contact?']"
167,Queens,61,"POLYGON ((-73.87654158461574 40.73640908537829, -73.87653904173183 40.73778146036058, -73.87834328849227 40.7377833804758, -73.87834579421481 40.73641100545433, -73.87654158461574 40.73640908537829))",0.1349,0,2024-01-14 10:00:00,New York City Police Department,Encampment,,Subway,,"[""Just walked down the street and there's still an encampment there, really frustrating."", 'Traffic is flowing pretty smoothly but I know the congestion level is going to spike once the camp comes back.', ""Living near the encampment is getting tough, congestion is low for now but I'm worried about the future.""]"
168,Brooklyn,55,"POLYGON ((-73.91083815233019 40.70048814752186, -73.91083631684495 40.70186052976721, -73.91263959228006 40.70186191256544, -73.91264139064388 40.70048953029187, -73.91083815233019 40.70048814752186))",0.88528125,0,2024-06-10 15:15:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,LINDEN STREET,"['My car is stuck on Linden Street due to a blocked driveway.', ""Just had to turn back because I couldn't get onto Linden Street."", 'Linden Street is blocked. No access to my house.', 'Why is there no one to clear the blocked driveway on Linden Street?', ""I'm stuck in front of the blocked driveway on Linden Street.""]"
169,Brooklyn,130,"POLYGON ((-73.97995444742287 40.64654804661229, -73.97995403509881 40.64792043844988, -73.98175585352463 40.64792073839676, -73.98175622878722 40.64654834655306, -73.97995444742287 40.64654804661229))",0.0,0,2025-02-22 16:30:00,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,,"[""Driving to work and the traffic signal on the street isn't working."", 'Red light just flipped to green without the walk signal.', ""Road is clear right now but I'm worried about rush hour."", 'Just witnessed another car hitting the street light trying to make it through the intersection.', 'Traffic signal on street  nan  is a major issue. Never gets fixed.', ""What if the traffic signal on street  nan  fails while I'm driving?"", ""Good thing there's no one on the road today. Signal on street  nan  is stuck on red."", ""Just got stuck behind a car trying to navigate through the intersection because the traffic signal wasn't working."", ""I'm surprised no one has been hurt yet given the state of the traffic signal on street  nan.""]"
170,Bronx,121,"POLYGON ((-73.84152954456823 40.86780053391224, -73.84152627408959 40.86917287924508, -73.84333408468446 40.86917534782106, -73.84333731785483 40.86780300243788, -73.84152954456823 40.86780053391224))",0.32902439,0,2024-09-12 13:30:00,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,ONEIL PLACE,"[""I just got caught in a traffic jam on O'Neil Place and I have no idea why. I think it's that one tree that's overgrown and blocking the street."", ""The tree on O'Neil Place has seriously overgrown and I'm starting to think it's stopped traffic. Anyone know how to get it trimmed?"", ""Driving through O'Neil Place is a nightmare right now. The trees are way too big and they're blocking the whole street."", ""I'm seriously frustrated with the state of O'Neil Place - the overgrown trees are causing congestion and it's a total hassle to navigate. Who's responsible for trimming them?""]"
171,Manhattan,65,"POLYGON ((-73.9320339827327 40.794668558167224, -73.93203258160518 40.79604092223327, -73.93383840857327 40.79604197291632, -73.93383977247424 40.79466960882884, -73.9320339827327 40.794668558167224))",2.820636364,2,2024-09-11 13:15:00,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,EAST  116 STREET,"[""Can't believe someone double parked on 116 street today. Now half the road is blocked."", ""116 street is a nightmare today, again. Someone's double parked and the whole street is backed up."", 'Just had to drive around the block on 116 street because of some idiot who double parked.', 'No idea how some people think double parking is a good idea, especially on busy 116 street when traffic is already backed up to level 2.']"
172,Brooklyn,14,"POLYGON ((-73.91083815233019 40.70048814752186, -73.91083631684495 40.70186052976721, -73.91263959228006 40.70186191256544, -73.91264139064388 40.70048953029187, -73.91083815233019 40.70048814752186))",-0.843125,0,2024-06-14 00:00:00,Department of Transportation,Street Condition,Pothole,,,"['Just hit a huge pothole on my street and destroyed my tire, city needs to fix this road ASAP.', 'Driving on nan street has become a nightmare, massive potholes everywhere and they just get ignored.', 'Just got a flat tire because of another massive pothole on nan street, when will they fix this?', 'Got stuck in a huge pothole on nan street this morning, great way to start the day.', 'nan street is falling apart, constant potholes and no one seems to care, fix it already.', 'This pothole on nan street is enormous, how can the city ignore something so obvious?', 'nan street is in desperate need of repair, constant potholes and nothing gets done.']"
